"","Entry","Mno","restrt","..1","Study","Expt","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","HigherT","richness","value","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime","logY","logS","TG1"
"115",171,810,"red",239.2,"29","57","Fridley 2002","TD","P","SST","g m-2","T",3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",2,85.533,"mass","biomass",0.1726,"Y",-1.75677850033281,4.4489022663897,0.693147180559945,"P"
"116",171,810,"red",239.2,"29","57","Fridley 2002","TD","P","SST","g m-2","T",3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",9,109.2267,"mass","biomass",0.1726,"Y",-1.75677850033281,4.69342553891871,2.19722457733622,"P"
"117",172,811,"control",783.67,"29","58","Fridley 2002","TD","P","SST","g m-2","T",3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",1,248.15,"mass","biomass",0.1726,"Y",-1.75677850033281,5.51403340203345,0,"P"
"118",172,811,"control",783.67,"29","58","Fridley 2002","TD","P","SST","g m-2","T",3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",9,520.65,"mass","biomass",0.1726,"Y",-1.75677850033281,6.2550780309759,2.19722457733622,"P"
"119",172,811,"control",783.67,"29","58","Fridley 2002","TD","P","SST","g m-2","T",3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",2,276.467,"mass","biomass",0.1726,"Y",-1.75677850033281,5.62209146483431,0.693147180559945,"P"
"120",173,812,"incr",1105.6,"29","59","Fridley 2002","TD","P","SST","g m-2","T",3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",1,399.75,"mass","biomass",0.1726,"Y",-1.75677850033281,5.99083935171406,0,"P"
"121",173,812,"incr",1105.6,"29","59","Fridley 2002","TD","P","SST","g m-2","T",3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",9,805.83,"mass","biomass",0.1726,"Y",-1.75677850033281,6.69187280214613,2.19722457733622,"P"
"122",173,812,"incr",1105.6,"29","59","Fridley 2002","TD","P","SST","g m-2","T",3,9,"84","486.6667",0.1726,"-1.7568","N","Y","Y",2,607.65,"mass","biomass",0.1726,"Y",-1.75677850033281,6.40959905831681,0.693147180559945,"P"
"123",174,813,"incr",652,"30","60","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",2,445.1048,"mass","biomass",0.1726,"Y",-1.75677850033281,6.09830976005712,0.693147180559945,"P"
"124",174,813,"incr",652,"30","60","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",6,506.1524,"mass","biomass",0.1726,"Y",-1.75677850033281,6.22683780971089,1.79175946922805,"P"
"125",174,813,"incr",652,"30","60","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",1,279.01,"mass","biomass",0.1726,"Y",-1.75677850033281,5.63124762347295,0,"P"
"126",175,814,"incr",434.53,"30","61","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",2,729.3524,"mass","biomass",0.1726,"Y",-1.75677850033281,6.59215701712803,0.693147180559945,"P"
"127",175,814,"incr",434.53,"30","61","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",1,271.97,"mass","biomass",0.1726,"Y",-1.75677850033281,5.60569176609551,0,"P"
"128",175,814,"incr",434.53,"30","61","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",6,827.8476,"mass","biomass",0.1726,"Y",-1.75677850033281,6.7188290794735,1.79175946922805,"P"
"129",176,815,"red",243.1,"30","62","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",2,204.9905,"mass","biomass",0.1726,"Y",-1.75677850033281,5.32296363660119,0.693147180559945,"P"
"130",176,815,"red",243.1,"30","62","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",1,113,"mass","biomass",0.1726,"Y",-1.75677850033281,4.72738781871234,0,"P"
"131",176,815,"red",243.1,"30","62","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",6,325.581,"mass","biomass",0.1726,"Y",-1.75677850033281,5.78561127861738,1.79175946922805,"P"
"132",177,816,"incr",390.72,"30","63","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",1,173.11,"mass","biomass",0.1726,"Y",-1.75677850033281,5.15392723058864,0,"P"
"133",177,816,"incr",390.72,"30","63","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",2,365.4857,"mass","biomass",0.1726,"Y",-1.75677850033281,5.90122715393745,0.693147180559945,"P"
"134",177,816,"incr",390.72,"30","63","Fridley 2003","TD","P","SST","g m-2","T",3,6,"84","486.6667",0.1726,"-1.7568","N","Y","N",6,561.181,"mass","biomass",0.1726,"Y",-1.75677850033281,6.33004349163237,1.79175946922805,"P"
"135",178,817,"control",0.0078,"31","64a","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",3,0.0053,"mass","biomass",25.2,"Y",3.22684399451738,-5.24004845842406,1.09861228866811,"P"
"136",178,817,"control",0.0078,"31","64a","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",1,0.0044,"mass","biomass",25.2,"Y",3.22684399451738,-5.42615073805792,0,"P"
"137",178,817,"control",0.0078,"31","64a","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",2,0.0066,"mass","biomass",25.2,"Y",3.22684399451738,-5.02068562994976,0.693147180559945,"P"
"138",179,818,"control",0.0023,"31","64b","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",1,0.002,"mass","biomass",25.2,"Y",3.22684399451738,-6.21460809842219,0,"P"
"139",179,818,"control",0.0023,"31","64b","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",2,0.0027,"mass","biomass",25.2,"Y",3.22684399451738,-5.91450350597185,0.693147180559945,"P"
"140",179,818,"control",0.0023,"31","64b","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",3,0.0038,"mass","biomass",25.2,"Y",3.22684399451738,-5.5727542122498,1.09861228866811,"P"
"141",180,819,"control",2e-04,"31","64c","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",3,0.0014,"mass","biomass",25.2,"Y",3.22684399451738,-6.57128304236092,1.09861228866811,"P"
"142",180,819,"control",2e-04,"31","64c","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",1,0.0014,"mass","biomass",25.2,"Y",3.22684399451738,-6.57128304236092,0,"P"
"143",180,819,"control",2e-04,"31","64c","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",2,0.0015,"mass","biomass",25.2,"Y",3.22684399451738,-6.50229017087397,0.693147180559945,"P"
"144",181,820,"control",0.0011,"31","64d","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",3,8e-04,"mass","biomass",25.2,"Y",3.22684399451738,-7.13089883029635,1.09861228866811,"P"
"145",181,820,"control",0.0011,"31","64d","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",1,6e-04,"mass","biomass",25.2,"Y",3.22684399451738,-7.41858090274813,0,"P"
"146",181,820,"control",0.0011,"31","64d","Gamfeldt et al. 2005","TD","P","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","Y",2,0.0012,"mass","biomass",25.2,"Y",3.22684399451738,-6.72543372218818,0.693147180559945,"P"
"147",182,821,"control",0.003,"31","64e","Gamfeldt et al. 2005","TD","H","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",1,0.0012,"mass","biomass",25.2,"Y",3.22684399451738,-6.72543372218818,0,"H"
"148",182,821,"control",0.003,"31","64e","Gamfeldt et al. 2005","TD","H","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",2,0.0016,"mass","biomass",25.2,"Y",3.22684399451738,-6.4377516497364,0.693147180559945,"H"
"149",182,821,"control",0.003,"31","64e","Gamfeldt et al. 2005","TD","H","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",3,0.0016,"mass","biomass",25.2,"Y",3.22684399451738,-6.4377516497364,1.09861228866811,"H"
"150",183,822,"control",0.0089,"31","64f","Gamfeldt et al. 2005","TD","H","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",1,0.0036,"mass","biomass",25.2,"Y",3.22684399451738,-5.62682143352007,0,"H"
"151",183,822,"control",0.0089,"31","64f","Gamfeldt et al. 2005","TD","H","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",2,0.0066,"mass","biomass",25.2,"Y",3.22684399451738,-5.02068562994976,0.693147180559945,"H"
"152",183,822,"control",0.0089,"31","64f","Gamfeldt et al. 2005","TD","H","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",3,0.0086,"mass","biomass",25.2,"Y",3.22684399451738,-4.75599307572268,1.09861228866811,"H"
"153",184,823,"control",0.0113,"31","64g","Gamfeldt et al. 2005","TD","H","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",2,0.0052,"mass","biomass",25.2,"Y",3.22684399451738,-5.25909665339476,0.693147180559945,"H"
"154",184,823,"control",0.0113,"31","64g","Gamfeldt et al. 2005","TD","H","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",1,0.0044,"mass","biomass",25.2,"Y",3.22684399451738,-5.42615073805792,0,"H"
"155",184,823,"control",0.0113,"31","64g","Gamfeldt et al. 2005","TD","H","SST","g L-1","A",3,3,"21","0.8333",25.2,"3.2268","N","Y","N",3,0.024,"mass","biomass",25.2,"Y",3.22684399451738,-3.72970144863419,1.09861228866811,"H"
"156",188,825,"control",1190,"32","65","Gastine et al, Acta Oecologia 2003","TD","P","SST","g m-2","T",2,13,"239","365",0.6548,"-0.4234","N","Y","Y",1,620,"mass","biomass",0.6548,"Y",-0.423425433485157,6.42971947803914,0,"P"
"157",188,825,"control",1190,"32","65","Gastine et al, Acta Oecologia 2003","TD","P","SST","g m-2","T",2,13,"239","365",0.6548,"-0.4234","N","Y","Y",13,679,"mass","biomass",0.6548,"Y",-0.423425433485157,6.5206211275587,2.56494935746154,"P"
"162",233,827,"control",143.6209,"45","90","Lanta & Leps 2006","TD","P","SST","g m-2","T",5,16,"120","1095",0.1096,"-2.211","N","Y","N",2,68.7117,"mass","biomass",0.1096,"Y",-2.21091790446822,4.22991949040479,0.693147180559945,"P"
"163",233,827,"control",143.6209,"45","90","Lanta & Leps 2006","TD","P","SST","g m-2","T",5,16,"120","1095",0.1096,"-2.211","N","Y","N",1,61.6123,"mass","biomass",0.1096,"Y",-2.21091790446822,4.12086152593169,0,"P"
"164",233,827,"control",143.6209,"45","90","Lanta & Leps 2006","TD","P","SST","g m-2","T",5,16,"120","1095",0.1096,"-2.211","N","Y","N",4,111.7914,"mass","biomass",0.1096,"Y",-2.21091790446822,4.71663463468534,1.38629436111989,"P"
"165",233,827,"control",143.6209,"45","90","Lanta & Leps 2006","TD","P","SST","g m-2","T",5,16,"120","1095",0.1096,"-2.211","N","Y","N",16,110.0182,"mass","biomass",0.1096,"Y",-2.21091790446822,4.70064580665178,2.77258872223978,"P"
"166",233,827,"control",143.6209,"45","90","Lanta & Leps 2006","TD","P","SST","g m-2","T",5,16,"120","1095",0.1096,"-2.211","N","Y","N",8,93.4418,"mass","biomass",0.1096,"Y",-2.21091790446822,4.537338782593,2.07944154167984,"P"
"167",234,828,"incr",170.0866,"45","91","Lanta & Leps 2006","TD","P","SST","g m-2","T",5,16,"120","1095",0.1096,"-2.211","N","Y","N",1,60.0243,"mass","biomass",0.1096,"Y",-2.21091790446822,4.09474948023174,0,"P"
"168",234,828,"incr",170.0866,"45","91","Lanta & Leps 2006","TD","P","SST","g m-2","T",5,16,"120","1095",0.1096,"-2.211","N","Y","N",4,123.1893,"mass","biomass",0.1096,"Y",-2.21091790446822,4.81372219667833,1.38629436111989,"P"
"169",234,828,"incr",170.0866,"45","91","Lanta & Leps 2006","TD","P","SST","g m-2","T",5,16,"120","1095",0.1096,"-2.211","N","Y","N",2,86.6974,"mass","biomass",0.1096,"Y",-2.21091790446822,4.46242389487086,0.693147180559945,"P"
"170",234,828,"incr",170.0866,"45","91","Lanta & Leps 2006","TD","P","SST","g m-2","T",5,16,"120","1095",0.1096,"-2.211","N","Y","N",16,171.9304,"mass","biomass",0.1096,"Y",-2.21091790446822,5.14708974375729,2.77258872223978,"P"
"171",234,828,"incr",170.0866,"45","91","Lanta & Leps 2006","TD","P","SST","g m-2","T",5,16,"120","1095",0.1096,"-2.211","N","Y","N",8,140.5861,"mass","biomass",0.1096,"Y",-2.21091790446822,4.94582011246948,2.07944154167984,"P"
"172",244,829,"control",NA,"48","98","Mikola & Setala 1998","TD","C","SST","mg g-1","T",2,6,"140","10.3333",13.5484,"2.6063","N","Y","Y",2,90.3,"normalized mass","flux",13.5484,"Y",2.60626845917277,4.50313746042294,0.693147180559945,"C"
"173",244,829,"control",NA,"48","98","Mikola & Setala 1998","TD","C","SST","mg g-1","T",2,6,"140","10.3333",13.5484,"2.6063","N","Y","Y",6,49.7,"normalized mass","flux",13.5484,"Y",2.60626845917277,3.90600493310258,1.79175946922805,"C"
"174",245,830,"control",1277.82,"49","99","Mikola et al.  2002","TD","P","SST","g m-2","T",4,6,"120","973.3333",0.1233,"-2.0932","N","Y","N",2,407.818,"mass","biomass",0.1233,"Y",-2.09313486881184,6.01082099645021,0.693147180559945,"P"
"175",245,830,"control",1277.82,"49","99","Mikola et al.  2002","TD","P","SST","g m-2","T",4,6,"120","973.3333",0.1233,"-2.0932","N","Y","N",3,626.723,"mass","biomass",0.1233,"Y",-2.09313486881184,6.44050465673272,1.09861228866811,"P"
"176",245,830,"control",1277.82,"49","99","Mikola et al.  2002","TD","P","SST","g m-2","T",4,6,"120","973.3333",0.1233,"-2.0932","N","Y","N",1,286.61,"mass","biomass",0.1233,"Y",-2.09313486881184,5.65812240662068,0,"P"
"177",245,830,"control",1277.82,"49","99","Mikola et al.  2002","TD","P","SST","g m-2","T",4,6,"120","973.3333",0.1233,"-2.0932","N","Y","N",6,986.09,"mass","biomass",0.1233,"Y",-2.09313486881184,6.89374762832753,1.79175946922805,"P"
"178",250,833,"incr",NA,"50","101","Mikola 1998","TD","C","SST","g g-1","T",2,4,"154","10.2",15.098,"2.7146","N","Y","Y",2,1e-04,"normalized mass","biomass",15.098,"Y",2.71456228471743,-9.21034037197618,0.693147180559945,"C"
"179",255,835,"control",1.57,"52","103","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",24,31.79,"mass","biomass",3.75,"Y",1.32175583998232,3.45915177492271,3.17805383034795,"P"
"180",255,835,"control",1.57,"52","103","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",8,41.03,"mass","biomass",3.75,"Y",1.32175583998232,3.71430350645409,2.07944154167984,"P"
"181",255,835,"control",1.57,"52","103","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",32,42.25,"mass","biomass",3.75,"Y",1.32175583998232,3.74360435380318,3.46573590279973,"P"
"182",255,835,"control",1.57,"52","103","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",2,32.86,"mass","biomass",3.75,"Y",1.32175583998232,3.49225611260912,0.693147180559945,"P"
"183",255,835,"control",1.57,"52","103","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",4,32.36,"mass","biomass",3.75,"Y",1.32175583998232,3.47692309219029,1.38629436111989,"P"
"184",255,835,"control",1.57,"52","103","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",16,36.58,"mass","biomass",3.75,"Y",1.32175583998232,3.59950164296272,2.77258872223978,"P"
"185",255,835,"control",1.57,"52","103","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",1,62.0305,"mass","biomass",3.75,"Y",1.32175583998232,4.12762619956837,0,"P"
"186",256,836,"red",128,"52","104","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",4,30.39,"mass","biomass",3.75,"Y",1.32175583998232,3.4141136069287,1.38629436111989,"P"
"187",256,836,"red",128,"52","104","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",8,28.78,"mass","biomass",3.75,"Y",1.32175583998232,3.35968070145922,2.07944154167984,"P"
"188",256,836,"red",128,"52","104","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",1,44.12,"mass","biomass",3.75,"Y",1.32175583998232,3.7869131943853,0,"P"
"189",256,836,"red",128,"52","104","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",2,28.33,"mass","biomass",3.75,"Y",1.32175583998232,3.34392131384243,0.693147180559945,"P"
"190",256,836,"red",128,"52","104","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",16,23.57,"mass","biomass",3.75,"Y",1.32175583998232,3.15997471694804,2.77258872223978,"P"
"191",256,836,"red",128,"52","104","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",24,38.37,"mass","biomass",3.75,"Y",1.32175583998232,3.64727590425886,3.17805383034795,"P"
"192",256,836,"red",128,"52","104","Mulder et al.  2001","TD","P","SST","g m-2","T",7,32,"450","120",3.75,"1.3218","N","Y","N",32,46.51,"mass","biomass",3.75,"Y",1.32175583998232,3.83966734323601,3.46573590279973,"P"
"193",257,837,"control",21,"53","105","Naeem et al. 1996","TD","P","SST","g m-2","T",5,16,"68","365",0.1863,"-1.6804","N","Y","N",2,10.2202,"mass","biomass",0.1863,"Y",-1.68039700137459,2.3243661540557,0.693147180559945,"P"
"194",257,837,"control",21,"53","105","Naeem et al. 1996","TD","P","SST","g m-2","T",5,16,"68","365",0.1863,"-1.6804","N","Y","N",4,11.7833,"mass","biomass",0.1863,"Y",-1.68039700137459,2.46668327481616,1.38629436111989,"P"
"195",257,837,"control",21,"53","105","Naeem et al. 1996","TD","P","SST","g m-2","T",5,16,"68","365",0.1863,"-1.6804","N","Y","N",1,8.2701,"mass","biomass",0.1863,"Y",-1.68039700137459,2.11264660086092,0,"P"
"196",257,837,"control",21,"53","105","Naeem et al. 1996","TD","P","SST","g m-2","T",5,16,"68","365",0.1863,"-1.6804","N","Y","N",16,15.0575,"mass","biomass",0.1863,"Y",-1.68039700137459,2.71187620593574,2.77258872223978,"P"
"197",257,837,"control",21,"53","105","Naeem et al. 1996","TD","P","SST","g m-2","T",5,16,"68","365",0.1863,"-1.6804","N","Y","N",8,13.1291,"mass","biomass",0.1863,"Y",-1.68039700137459,2.5748311406493,2.07944154167984,"P"
"198",274,839,"control",625.85,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"365","889.6875",0.4103,"-0.891","Y","N","Y",16,381.2833,"mass","biomass",0.4103,"Y",-0.890866679533997,5.94354266836963,2.77258872223978,"P"
"199",274,839,"control",625.85,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"365","889.6875",0.4103,"-0.891","Y","N","Y",9,392.51,"mass","biomass",0.4103,"Y",-0.890866679533997,5.97256201460492,2.19722457733622,"P"
"200",274,839,"control",625.85,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"365","889.6875",0.4103,"-0.891","Y","N","Y",1,192.2156,"mass","biomass",0.4103,"Y",-0.890866679533997,5.25861765869511,0,"P"
"201",274,839,"control",625.85,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"365","889.6875",0.4103,"-0.891","Y","N","Y",4,355.5973,"mass","biomass",0.4103,"Y",-0.890866679533997,5.87379891081002,1.38629436111989,"P"
"202",275,840,"control",480.2,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"425","889.6875",0.4777,"-0.7388","Y","N","Y",16,320.7,"mass","biomass",0.4777,"Y",-0.738772358586221,5.77050610669911,2.77258872223978,"P"
"203",275,840,"control",480.2,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"425","889.6875",0.4777,"-0.7388","Y","N","Y",4,337.3533,"mass","biomass",0.4777,"Y",-0.738772358586221,5.82113074915098,1.38629436111989,"P"
"204",275,840,"control",480.2,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"425","889.6875",0.4777,"-0.7388","Y","N","Y",9,335.4567,"mass","biomass",0.4777,"Y",-0.738772358586221,5.8154928869798,2.19722457733622,"P"
"205",275,840,"control",480.2,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"425","889.6875",0.4777,"-0.7388","Y","N","Y",1,210.9438,"mass","biomass",0.4777,"Y",-0.738772358586221,5.35159174728752,0,"P"
"206",276,841,"control",341.05,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"730","889.6875",0.8205,"-0.1978","Y","N","Y",1,147.9781,"mass","biomass",0.8205,"Y",-0.197841368451991,4.99706428984206,0,"P"
"207",276,841,"control",341.05,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"730","889.6875",0.8205,"-0.1978","Y","N","Y",4,231.5867,"mass","biomass",0.8205,"Y",-0.197841368451991,5.44495431745229,1.38629436111989,"P"
"208",276,841,"control",341.05,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"730","889.6875",0.8205,"-0.1978","Y","N","Y",9,287.4107,"mass","biomass",0.8205,"Y",-0.197841368451991,5.66091220329288,2.19722457733622,"P"
"209",276,841,"control",341.05,"59","113","Reich et al. - BioCON (E141)","TD","P","SST","g m-2","T",4,16,"730","889.6875",0.8205,"-0.1978","Y","N","Y",16,299.76,"mass","biomass",0.8205,"Y",-0.197841368451991,5.70298215448543,2.77258872223978,"P"
